company,rating,title,pros,cons,reviewer_title,reviewer_location,datetime,is_current_job
CGS-CIMB Securities,5,Stock broking,Good Bonus and work flexibility,Department matters when it comes to the annual bonus. Career development opportunity if you know what you want, Sales Associate, Singapore,10-May-23,FALSE
CGS-CIMB Securities,4,A good place to work,Aggressively growing market share. Strong management.,Lesser known brand name for those outside the industry., Director, Singapore,24-May-23,FALSE
CGS-CIMB Securities,3,Good company,"Friendly colleagues, supportive management, excellent work culture","Low pay, slow increment, volatile bonus", Project Manager, Singapore,21-May-23,FALSE
CGS-CIMB Securities,3,Overall not a bad place to work at,Work was relatively easy to understand,"Volume was really high and it felt like never ending work, appraisal is not done with employees to tell us what we are doing well or what we should improve on etc", Finance Associate, Singapore,10-Apr-23,FALSE
CGS-CIMB Securities,4,Still okay,flexible work arrangement such as working from home,"Low pay, increment far behind actual market inflation rate.", Finance Associate, Singapore,26-Apr-23,TRUE
CGS-CIMB Securities,5,Good company,Wonderful colleagues which able work each other,Nothing in my minds so far, Manager Data Engineering, Singapore,14-Apr-23,FALSE
CGS-CIMB Securities,3,Pros and cons,Stable environment and no politics,No Carrer progression and low base pay, Senior Associate, Downtown Core,29-Mar-23,TRUE
CGS-CIMB Securities,3,Local brokerage with expanding product base,Intimate local leadership with warm work culture,Management has been incumbent for many years so upward mobility is limited, Equity Dealer, Singapore,18-Mar-23,TRUE
CGS-CIMB Securities,5,Internship,Good banking experience for internship,Fast paced but low intern salary, Intern, Singapore,19-Mar-23,TRUE
CGS-CIMB Securities,1,Company expects you to work with many hats but only give 1 pay,"Nice recreation area, mostly friendly colleagues.",Long working hours. Management only listens to high profile staff and neglects those who quietly work with diligence., Junior Management, Singapore,19-Nov-22,FALSE
CGS-CIMB Securities,4,Working in Cimb sg (SME),"Flexi work hours, friendly environment",Not much company welfare compared to local banks, Business Development Manager, Singapore,14-Nov-22,TRUE
CGS-CIMB Securities,3,Good learning ground,Good teaching mentor and nice colleagues,Below market salary and benefits. Management does not have foresight and half baked products, Associate, Singapore,14-Jul-22,FALSE
CGS-CIMB Securities,3,Manager,Company that gives you alot of room to grow your potential. Some colleagues are kind and helpful.,"Ultimate slow internal process, partly due to strong politics. CEO gives alot of freedom for teams to grow as long as they can perform resulting in alot of cannibalizations of internal business among different departments. Empty promises, petty superiors when you decide to quit.", Manager, Singapore,26-Jan-22,FALSE
CGS-CIMB Securities,4,Good working culture,"Good colleagues, friendly and a good working environment","Bad compensation, below market rate", Senior Associate, Singapore,17-May-22,TRUE
CGS-CIMB Securities,1,biase bosses,nice new office in MBFC,favoritism rampant in the company, Associate, Singapore,26-Apr-22,TRUE
CGS-CIMB Securities,3,review,"first official job, trying out different jobs to learn","Bad management , play seniority", Clerical Officer, Singapore,12-Jan-22,TRUE
CGS-CIMB Securities,3,Working View with CGS-CIMB,Experienced and supportive head to lead the entire compliance team; benefits including annual increment and flexi cash.,The working scope is fixed and narrow., Compliance, Singapore,15-Jul-21,FALSE
CGS-CIMB Securities,5,Great Place to Work and Learn,"- Very forward looking management team
- Willingness to invest for tomorrow and beyond
- Fast growing",#NAME?, Head IT, Singapore,15-Jun-21,TRUE
CGS-CIMB Securities,3,A good learning ground.,Management are open to ideas and is far-sighted to keep abreast of current financial landscape and introduce need platform to remain competitive.,"However, the IT infrastructure is disappointing and downtime is frequent which is disruptive to work.", Finance, Singapore,10-Dec-20,TRUE
CGS-CIMB Securities,4,Normal working environment,Good working environment with knowledgable people,Undecent office spaces and poor air ventilation, Manager, Singapore,4-Nov-20,TRUE
CGS-CIMB Securities,1,senior associate,Hod/superior lacking in technical skills and knowledge. Hence easy to  handle inexperience management.,"No prospects. Cimb group is making high losses. Be prepared to get cut or change in job scope when you join.
Pay is absolutely LOW. Below market value. Not competitive. Bonus is bad and workload increase, management only say, pls understand that the bank is not doing well.
Things being done very manual approach. This company does not believe in investing software to  minimise manual entries.
Need to work LONG hours to get things done as too manual. Cant learn much here.
Management does not live or keep up to her words. Long short, i have been working for close to 10 years and hands down, this is the worst place to be at.", Anonymous, Singapore,12-May-15,FALSE
CGS-CIMB Securities,2,Remuneration and benefits not competitive,Easy and relax environment to work in. Function like a family but not much teamwork experienced. Most people are just doing the basics.,Poor remuneration packages. Salary package is among the lowest in Singapore and employee welfare is not appropriate in today's time., Anonymous Employee, Singapore,3-May-16,FALSE
CGS-CIMB Securities,3,Good Colleagues. Low pay. Used to have good bonuses.,"Some good staff benefits
Friendly colleagues
Not very stressful quite good work life balance depending on which department
Could be worse","Not many opportunities to advance career
A lot of old guard that are stuck there
Poor pay package
Need to keep shields up the higher you go", Anonymous Employee, Singapore,17-Aug-15,FALSE
CGS-CIMB Securities,4,Good place to learn banking system,You have a chance to touch on a real trading system,They're using scrum model but there have no review meeting so that sprint failed or success does not matter, Software Developer, Singapore,25-Jan-16,TRUE
CGS-CIMB Securities,2,Negative. Sunset industry....,Good friends and colleagues. Flexible time... backoffice is strong if you are working as a dealer.,Sunset industry.. people trying to get out of the sector/company but stuck for good. No skill sets achieved., Assistant Vice President Dealing, Singapore,10-Nov-16,FALSE
CGS-CIMB Securities,3,Work culture,"Cordial, generally good cooperation among departments",Deliveries of Support depts are often compromised due to too many initiatives., Director, Singapore,31-Mar-20,FALSE
CGS-CIMB Securities,1,the worst company I have ever worked,No Pros. But people are good for making friends.,"Your role and responsibilities are not matched. No procedure, no standards and the way they maintain programs are quite bad.", Programmer, Singapore,24-Dec-13,TRUE
CGS-CIMB Securities,2,Stagnant no room for growth,Can't think of any pros.,Rigid and lack of sincerity., Client Services Executive, Singapore,6-Oct-13,FALSE
Randstad,3,Good,Good management on time salary,Nothing specific to mention as cons, Senior Software Engineer, Singapore,20-Jan-22,TRUE
Randstad,3,NA,Process is simple to follow up,Salary is very not competitive and less annual leave, Senior Software Engineer, Singapore,22-Feb-21,TRUE
Randstad,3,Good working area,Client site was a very good working environment,"Poor HR management, salary delay", EUS Engineer, Singapore,15-Feb-20,FALSE
Lion Global Investors,5,Great work life balance,Staff benefits. Great work life balance,Not the best paymaster. Needs a culture of paying for performance, Analyst, Singapore,14-Mar-23,TRUE
Lion Global Investors,4,Asset management firm,Colleagues can get along well,Management have to review salary more often and more generously, Associate, Singapore,1-Mar-23,FALSE
Lion Global Investors,4,Intern,"Good family environment
Good learning opportunities","Lots of Bureaucracy
Departments are not cohesive", Intern, Singapore,11-Mar-22,FALSE
Lion Global Investors,2,Assistant manager,Pay and Bonus are reasonable,"There are people who are not accountable for their work are very good at pushing the blame to others. Surprisingly, these are the people who can stay very long and those workers who are the subject of toxic behaviour obviously have to find a greener pasture", Accountant, Singapore,16-Oct-21,FALSE
Lion Global Investors,3,Culture,Asia family culture. Quite alright,Be careful with what you said need network, Operations Manager, Singapore,8-Jan-22,TRUE
Lion Global Investors,4,Good company to work for,"- Great environment
- Nurturing team
- Good work hours","- Below market pay
- Outdated systems", Analyst, Singapore,7-Sep-21,FALSE
Lion Global Investors,4,Great working environment,Collegial with approachable colleagues and department heads. HR proactive in team bonding activities,Some departments are quite silo-ed . Inter departmental transfers or interactions limited., Senior Manager, Singapore,19-Oct-20,FALSE
Lion Global Investors,5,"Fantastic Environment, Helpful Department","Served as an intern for more than a year as part of my University's compulsory placement programme. The working environment suited me fine and the entire team was extremely helpful in imparting knowledge and experience, both of which gave me the opportunity to contribute back to the organisation. The environment was slightly less formal and I got along well with the team, which was fantastic to work with.

Was regularly taken along to assist in presentations and client events which were fun and allowed me to experience the full spectrum of activities the department was engaged in.

If possible will definitely love to work for them again!","None experienced, overall experience was a fantastic one for me.", Intern, Singapore,17-Aug-15,FALSE
Lion Global Investors,4,Lion Global - great balance,Lots of opportunities to shine and grow and stand out,Slow to change and people are too conservative, Anonymous Employee, Singapore,12-Feb-20,TRUE
Titansoft,5,Software Enginner,It was a pleasant experience.,This could still be improved., Software Engineer," Bedok New Town, ",26-Jan-23,FALSE
Titansoft,5,Autonomy,"Empower staff to take charge on their own career with enough support like pair programming, training (int/ext).",You need to be mature., Soft Engineer, Singapore,23-Sep-22,TRUE
Titansoft,4,Nil,a lot of trainings provided,a lot of legacy code, Software Engineer, Singapore,13-Oct-21,TRUE
Titansoft,4,Good Learning Opportunities for Juniors,"- Lots of learning opportunities for junior developers. Code quality is enforced through regular code reviews. You are likely to have to do DevOps & QA testing on top of development tasks (which can be a pro or con).

- Pantry is pretty well stocked.

- Culture is inclusive and people are willing help.","- When on support, you are on call 24/7. Thus, affecting work-life balance.
- Pay is very average.
- You may not like the product.", Software Engineer, Singapore,31-Dec-20,TRUE
Titansoft,5,A Great Place To Work,"Flexible hours
Understanding bosses
Team Bonding budgets
Company activities
Generous Bonuses
Flat hierarchy","Pay not like investment bank, I guess", Business Analyst, Singapore,28-Mar-21,TRUE
Titansoft,3,Great company,Good company culture with welfare,Lack of progression in career, IT Manager, Singapore,20-Apr-21,FALSE
Titansoft,4,Good Learning Opportunities and Fun Working Environment,"Flexible Working Hours.
Fun Working Environment.
Company that values employee's commitment.",Nothing seems to bother me yet, Data Analyst, Singapore,3-Feb-21,TRUE
Titansoft,5,Good company,"Good learning opportunity
Friendly colleagues
Good management",Nothing seems to bother me yet, Software Engineer, Singapore,8-Nov-20,FALSE
Titansoft,4,Great Things Never Came From Comfort Zones,"Passion is the difference between having a job and building a career. Before Titansoft, all I had were jobs. My career started with Titansoft. When planning the company's growth, Titansoft will also think of their employees. Policies like training initiatives are in place to ensure work-life success for their employees. All in all, the employees' growth reflects the growth of Titansoft.","Titansoft’s motto is ‘Never Stop Improving’. When everyone is improving, there will be  pressures to meet the higher standards. This can be daunting for some. “Perfection is moving goal...Can chase, cannot catch.” ~ Abathur. Yet there will always be someone that you can talk to, for they have been through the same thing and survived.", Product Owner, Singapore,3-May-16,TRUE
Titansoft,2,get into good books or die trying,"friendly co-workers, that's about it","do you like to clean your desk at home?you would love it when they force you to keep you work desk clean too!!!they offer false flexibility.force you to adhere to their growing set of house rules while hanging ""freedom and flexibility"" on their mouths. most of the higher ups rose to their ranks because they were there first. professionalism in their attitude is often lacking. what you call a manager b!tching to another about their employees right in office? petty and unprofessional. but if you get into their good books, it'll be a different storie.", Exec, Singapore,31-Aug-14,FALSE
Titansoft,2,"Only work, no life","- Working extremely hard, you can gain an enormous amount of knowledge here, especially as a developer.
- High standard training sessions for newbie.
- Good care of employee's health throughout healthcare sessions, talks or exercise activities (yoga, zumba, etc.).
- A nice outing trip annually.
- Peer employees are friendly","- OT is not official mandatory, but rarely someone can leave the office on time. Business as usual at 8 PM onward.
- During peak seasons, OT on weekend are required. Even though for some projects, the development plans could be orchestrated with longer timeline, but the managers didn't want to and forced developers to work on weekend instead.
- Don't want to OT? Well, no bonus then. Oh I forgot, no promotion either.
- So many forms to fill, so many meetings to attend, most of them are not necessary and definitely could be crossed off. It may be required to follow some standard process, but the employees can only feel being treated as robots.
- Managers are not professional (except HR manager and General Manager). Some climbed up to manager position just because they have been working there from the beginning. They give no good advice and inspire nobody. Some are short-tempered, they even get angry with employees under other managers for no reason at all (well, there may be some but totally irrelevant).
- No clear career path for developers. Living condition and future of a developer depend on whether that person is in the favorite list of managers or not. If you are not lucky enough, train up your tolerance and endurance.
- Survey from managers came out quite frequently, but after all they just tried to defend themselves from the feedback and did totally nothing to improve the environment (a bit ironic when company slogan is ""Never stop improving"").", Anonymous Employee, Singapore,7-Aug-14,FALSE
Titansoft,4,Challenging atmosphere with a lot of options to learn and good benefits,"Company culture is casual but focused on improving on a daily basis. If you have an idea you can implement it. The colleagues are really helpful and friendly creating a family culture inside the company. Apart from that as an employee of Titansoft you get a lot of benefits including AWS, yearly company outings, monthly team outings etc.",Sometimes you might need to spend your personal time to complete some tasks due to the nature of the job., Anonymous Employee, Singapore,30-Jul-14,TRUE
Titansoft,3,Good benefits great people,I thought for an SME the salary package and other benefits were above average for Singapore standards. But the main benefit of working here is that the people are great. The company embodies the Agile mindset in all aspects of its operations.,There is still a lot of legacy systems running which does not make the job of a developer easy. The overall engineering culture & vision to deal with this is still a work in progress., Anonymous Employee, Singapore,17-Aug-20,FALSE
Titansoft,4,Great place to develop a career path,"Company has many opportunity for learning. In Titansoft, higher management will always offer you an opportunity to learn.
Its also a great place to develop a career path from scratch. Our culture are always self-organize and work together to achieve company goal.",Sometimes need to work after office hours due to product issue need to solve it urgently. But overall it's still fine as working hours are flexible., Anonymous Employee, Singapore,29-Apr-16,TRUE
Titansoft,5,Web Developer,"1) Friendly atmosphere. Colleagues are like brother and sister.
2) No politics. Titaner work as ONE Team.
3) Willing to teach and share. Never stop improving.
4) Management open for any suggestion. Bottom Up Initiative",Can't find any cons. Just that the nature of the business may not suit to certain group of people., Senior Web Developer, Singapore,20-Jun-16,FALSE
Titansoft,4,Great Work Environment,"- Benefits are great! Management are open for suggestion if there is any benefits you feel could be included. Your well-being is definitely being well taken care of by the company
- Salary offered is within or above the high-tech market salary
- Young working and fun culture","You can be rather busy on certain months, but overall it's still fine!", Anonymous Employee, Singapore,1-Mar-16,TRUE
Titansoft,5,Great Company,"- Company with great culture.
- Regular internal / external trainings.
- Flat structure and transparent.
- Tons of opportunity to try out new things.
- Flexible working hours.
- Tons of drinks, beers, free foods.
- Surrounding by only smart people.",Nothing much negative to say about., Senior Product Developer, Singapore,17-Sep-19,FALSE
Titansoft,5,"Good experience, nice people","People-oriented, with loads of trainings and attending colleagues. Company culture is open and young, always willing to try and adopt new things.",Fast paced working environment. There is a lot of domain knowledge to pick up and absorb so as to kick off., Anonymous Employee, Singapore,28-Jul-14,TRUE
Titansoft,4,Working in Titansoft,"Beautiful and comfortable office environment, co-worker are energetic and friendly. Benefit is also very competitive. Allow fresh graduates to learn a lot of things as there are training provided.","The company is still going through some transforming in working style, may not be so easy to get adapted here.", Web Developer, Singapore,10-Aug-14,TRUE
Titansoft,5,Good working environment,"Clear progression path, good working environment, hire for attitude and train for talent",No disadvantage that i can see during the period i'm working for this company, Human Resources Specialist, Singapore,10-Oct-13,TRUE
Titansoft,4,There are lots of opportunities to learn,"Titansoft provides a very good learning environment for both technical and management skill!
Management and team are working very closely and leave no room for ambiguity.",there are unnecessary meetings sometimes, Web Developer, Singapore,7-Aug-14,TRUE
Titansoft,4,The working environment is like a family.,"You can learn a lot, experience a lot and enjoy a lot.",You might be a bit busy here, QA Engineer, Singapore,28-Jul-14,TRUE
Titansoft,4,Good environment to work and growth,"Friendly, flat and transparent environment. Salary is above average.",You might not like the product, Senior Software Developer, Singapore,5-Sep-20,TRUE
Titansoft,3,"Good tech practice, but poor management",Some of my colleagues have solid tech background.,Management team is not professional., Software Engineer, Singapore,23-Aug-20,FALSE
Titansoft,1,No Life,People are friendly and no politics,"Company expects very high commitment no matter how much your salary.
If you are not willing to work OT, you will not get promoted. Business nature is working late very often.", Anonymous, Singapore,5-Aug-14,FALSE
Titansoft,4,Good working culture,"challenging, suitable for fresh graduated to join","salary low, yearly increment is low", Web Developer, Singapore,6-Nov-14,TRUE
Titansoft,1,Not so good,Company culture is okay. Less political.,Workload is high. Working until late everyday. Salary super low. No good career opportunity., Web Developer, Singapore,6-Apr-14,TRUE
Trinity Consulting Services,5,Consulting Manager,"Professional and honest management, opportunities across  singapore, India and Middle East.",Specialised IT Services and outsourcing into certain specialised areas., AVP, Singapore,29-Jul-19,TRUE
Trinity Consulting Services,3,Client Bnp Paribas And OverAll Consultancy Review,"This Consultancy is Good in Terms Of quickly arranging interviews, quick feedback from the clients and good HR And Management Policies In terms of clearly dictating and communicating the things to the employee. Very honest in terms of handling the cases related to sexual harassment or any. escalation from the client.","No Company Benefits, No Bonus, Very Less PL and CL. Fixed Salary.", Senior Software Engineer, Singapore,16-Apr-21,FALSE
A-IT Software Services,5,"Highly Processed oriented, Excellent Team of HR.","Highly Processed oriented, Excellent Team of HR.",Nothing can be mentioned in specific, Software Tester, Singapore,16-Jun-21,FALSE
A-IT Software Services,2,Just another Payroll company.,Company gives salary on time.,absolutely no other interaction with employees once staff works at the client companies, Production Support Specialist, Singapore,22-Jun-21,TRUE
A-IT Software Services,1,Bodyshop,"Salary paid on time every month. Its good for people with 2 to 3 years experience as you can get to learn a lot by figuring out things by yourself as there is no one to help you out. Neither your boss(client) nor your team mates, because they are also stretched out.

Can't think of anything else positive. Made a few friends because everyone was equally negative about the company.","Its just a bodyshop. Come with 2 -3 years experience, work for 2 years, See singapore, explore SE Asia. Then leave the company to start your career.
Go out and make friends outside the company because its very depressing environment in the company, Lot of people with years of experience wasting their talents doing good work but not getting any rewards or recognition.
Its not good for people with more than 5 years experience because there is nothing new to learn here.
Management is pretty clear that they are out to make a fast buck and if you get screwed in the process, thats your problem.
They are transparent about that. Spend two minutes reading your contract and you will know that you are just a piece of trash to the management", Senior Consultant, Singapore,28-Jun-15,FALSE
A-IT Software Services,2,Bodyshop. Airconditioned sweatshop,"Salaries are always paid on time. If you need writing pads, pens or file folders, you can get it from the admin with minimum fuss. Desktop or network issues that prevent you from delivering the output to client are fixed with utmost urgency.","AIT is a pure bodyshop. They provide bodies to their clients and treat them just as another office equipment like a desktop or a printer. If the client wants a person replaced, the management goes ahead without bothering to see if there is an alternative position available for the person, with the same client or a different client.
There are no skill training or development programs for employees. Any training received is wholly dependent on the client. No growth opportunities within the organization. Employees have to fend for themselves if they want to change their team or job role. 
No hospitalization insurance provided to the employees until the year 2010. 
The worst part is that the company does an underhand trick when paying the employer CPF for PRs. If the Employer contribution increases (eg: from 1st yr PR to 2nd year PR to 3rd year PR or when the government changes the CPF contribution rates) A-IT will cut your salary by the same amount and use the difference to pay up the difference in CPF. End result is that employee ends up with less take-home salary.
No regular salary hikes. Salary hikes solely depend on whether the client requests a hike to be given. The management does not bother to negotiate with the client. Its upto the employee to negotiate with the client to get any salary hike. Of course the profit margin for A-IT does not get touched. The management will not reduce their margin even slightly in order to provide a small benefit to the employee. No concept of bonus or any other incentives for the employees.
Directors and management have made a lot of money over the years but have not even though about sharing it with the employees.
My suggestion to any one contemplating a job with A-IT is to stay for just one or two years to get some job experience and then leave for a better company, if you are really interested in growing your career.", Senior Consultant, Singapore,8-Jun-13,FALSE
A-IT Software Services,1,No career growth Body shop employer,"No frill; it's all about bargaining for money; direct entry point into multinational workplace; very challenging but if you're willing to work hard, you can learn a lot on your own energy",No career development - it's all up to you. You will have to accept being a 2nd class corporate citizen. Working hard doesn't translate to recognition and fair compensation. Management is short term focused and treat people as material resources, Relationship Manager, Singapore,30-Apr-15,FALSE
A-IT Software Services,5,One of the best software consultancy agency in Singapore,"care about their employees, professionalism, good benefits compared to other software agencies mainly (Indian based), Medical insurance",compared to other agencies no cons, Senior Software Engineer, Singapore,26-Aug-20,FALSE
A-IT Software Services,2,Waste Place. body Shopping,"None.
No one to look after physically, managers sitting in different location.","No Brand
Contractors treated differently from permanent employees
No Salary hikes", Senior Consultant, Singapore,8-Aug-12,TRUE
Intellect Minds,5,Review,Place top talents in the right jobs quickly for Permanent & Contract roles. Intellect Minds professionalism and expertise made the recruitment process smoother.,None . . . . ., Key Account Manager, Singapore,21-Feb-23,TRUE
Intellect Minds,5,Professional’s choice,A good environment to work and share our experience. Had a great pleasure with intellect minds. Thanks for given the opportunity,Some time need proper communication, Software Engineer, Singapore,25-Oct-22,FALSE
Intellect Minds,1,Worst Employment Agency Of Singapore,"Nothing.
Stay away from this EA that will be very beneficial. They will make large promises and set your expectations high but in actual that will never turn up. Even they will make their profit when you try to leave them. I faced huge mental trauma when I was them and even when I separated with them then also I faced mental trauma.","Everything. 
They can go to any extent for their profit and that can hurt you also. 
Stay away from this EA that will be very beneficial. They will make large promises and set your expectations high but in actual that will never turn up. Even they will make their profit when you try to leave them. I faced huge mental trauma when I was them and even when I separated with them then also I faced mental trauma.
Never go for this EA, always opt any available EA but not Intellect-Minds.

I haven't seen such EA in my 7 years of IT experience, never heard of also.", Consultant, Singapore,26-Oct-15,FALSE
Intellect Minds,5,My experience with Intellect mind,"I was extremely satisfied working under this company. 
They are taking care of the employers very carefully. 
They people in this company talking nicely with employees.
They help as much as possible while we are working with client company. 
I think this is a one of the best recruitment company in Singapore.",There are no any cons I can see, Systems Engineer, Singapore,8-Jul-16,FALSE
Intellect Minds,5,Very Nice Company,"I have been working at Intellect Mind full-time
- Easily accessible management
- Job stability
- Multiple Clients
-Good Management","- Medical benefit only to employees
- Less benefit other than Salary and Insurance", BI Consultant, Singapore,7-Apr-16,FALSE
Intellect Minds,5,Top Job Consultancy in Singapore,Really Intellect Minds Pte Ltd is the great place for work,Nice Place for work in Intellect minds, Senior SEO Analyst, Singapore,8-Dec-19,TRUE
Intellect Minds,5,Good Journey,All instructions were clear and precise. Good support from staff.,Contract is rigid. If you follow then process will be smooth., T24 Specialist, Singapore,13-May-20,FALSE
Intellect Minds,5,Intellect-Minds Review,Working with Intellect Minds is good they take care of their staff,Everyone is busy sometimes difficult to contact, Senior Consultant, Singapore,7-Apr-16,TRUE
Beyondsoft Group,5,Good so fer,Manage own time and project,Fixed salary with no extra benefit, Senior Test Technician, Singapore,23-Feb-22,TRUE
Beyondsoft Group,1,Garbage,"Please don't come to work in this company, their HR department should be the worst in Singapore. Terrible working environment.","There is no procedure and everything depends on the mood of the boss. If the boss is in a bad mood, he can fire you unreasonably, and even fabricate things to make you blame him. He will force you to admit that you have not done or said something. Admit it and threaten with a bunch of things.", Software Tester, Singapore,13-Mar-23,FALSE
Beyondsoft Group,1,Micromanage,Didn't see any pros so far other than work-life balance.,Micromanage. The employee must clock in and out on a working day with GPS to track the employee's location., Project Coordinator, Singapore,6-Apr-23,TRUE
Beyondsoft Group,1,Worst place to work,High basic pay for expats.,"It’s all a trap. Do not ever apply for any jobs vacant in this company. You will regret for that ever while you’re in this company. No AWS, No 13th month bonus, no incentives , no allowance. You’re required to relocate without your consent, and the worst part is you don’t even get paid for that!", Network and Computer Systems Administrator, Singapore,5-Mar-23,TRUE
Beyondsoft Group,3,Good office culture but messy project management,"Friendly colleagues and good office culture, flexible time arrangement",Messy project management and manpower resource management., Software Test Engineer, Singapore,5-Mar-23,FALSE
Beyondsoft Group,4,Friendly staff,Friendly staff and good working environment,Benefit not attractive as compared to other company, Technician, Singapore,1-Mar-23,TRUE
Beyondsoft Group,1,Straining and stressful,Fun working with young people,Below average benefit. Management never fulfill their promise. Messy organization with no proper process. Very politic. A typical Chinese company., Test Lead, Singapore,1-Mar-23,TRUE
Beyondsoft Group,2,Sucks,No pros at all. Think again.,"Alot of compulsory OTs.
Not flexible at all.
Not enough manpower and they want us too OTs.
No bonus and increments/performance bonus
Very toxic culture alot of negative things to come when going in the company
tend to be very depressing coming to work everyday.
No career growth tend to be stagnant
if a friend wants to find a job urgently even then i wouldn't recommend this one honestly. you can find financially better pay jobs out there.", Software Tester, Singapore,26-May-22,TRUE
Beyondsoft Group,4,Good company with opportunities,"Supportive team and manager
Growing projects and influence in the industry",Can be very messy with a growing company, Anonymous Employee, Singapore,12-Apr-22,TRUE
Beyondsoft Group,4,"a Chinese culture company,",friendly ambiance and supporting coworkers in sg office.,not that generous in the salary, Legal Secretary, Singapore,27-Mar-22,FALSE
AlpSoft,5,Good company for freshers and experience,"Good work opportunities and nice management 
Have bonus after completing 1 year
Good work life balance (based on project)",Could have better salary hike, Senior Software Engineer, Singapore,13-Dec-21,FALSE
AlpSoft,4,Good Company,#NAME?,#NAME?, Senior Software Engineer, Singapore,7-May-23,FALSE
AlpSoft,4,work,can work remotely at home,you dont get to learn much of the development stuff as a tester, Software Tester, Singapore,13-Feb-23,FALSE
AlpSoft,5,Good career opportunity,"Plain and simple, one of the most common motivators for any employee in career is money. In Alpsoft, it is guaranteed to get a decent hike every year, and mostly the job is secured, due to their valuable clients.","Nothing most important than our health. In Alpsoft, their tied up insurance have good hospitalization benefits for employees but the outpatient is capped up only to 200$ per year. Also their insurance doesn't cover for dependants and no options to top up.", SCM Consultant, Singapore,8-Sep-21,TRUE
AlpSoft,4,Not bad for contract work seekers,Nice HR company with human touch and lots of different opportunities,Don't consider if you are at senior level, IT Consultant, Singapore,18-Jan-21,FALSE
AlpSoft,2,HR Executive,#NAME?,"- Lack of career advancement as this is a small office with around 10 headcounts.
- Management like to hire employees with gambling and drinking habits who brings their issues into the office.", Engineer, Singapore,12-Mar-18,FALSE
AlpSoft,5,Company Review,"Flexible, Open communication, Good leadership and colleagues.
Everyone works well together and are very smart, creative, encourage learning and are very supportive. Good place to work.",No Cons about this comapny, Developer, Singapore,5-Jun-18,FALSE
AlpSoft,3,Company Review,no politics inside  the company,no cons in the company, .NET Developer," Pasir Panjang, ",14-Sep-16,FALSE
Sourced Group,5,Culture,"great culture, projects and benefits",cant think of right now, Cloud Consultant, Singapore,25-Apr-22,TRUE
Sourced Group,4,Good culture with awesome mates,Always able to participate in new project stream and deepen your knowledge in various tech stack,"For people with low adaptability, might find challenging whenever onboarding with new project", Consultant, Singapore,10-Nov-22,TRUE
Sourced Group,3,So-So,Great place to work with if you have the right people around you.,"Some of the Consultants are real cranky pants! I get you know your stuff, but so do I!", Consultant," Bedok New Town, ",15-Sep-22,FALSE
Sourced Group,5,Brilliant team and Superb work life balance.,"• Brilliant people, highly skilled consultants and hard core engineers. 
• Best boutique Cloud Consultancy in ASEAN, focusing on cutting edge technologies like Cloud, DevOps, Data Analytics and Machine Learning areas.
• Fun people to get along with. Lots of team activities, almost once a month.
• Superb work and life balance. No OT culture. 
• Beer tap in the office, Champagne in the office for certain occasions too.","• Fast growing startup company culture. Sometimes the process is not so well structured. 
• And sometimes the work is too dynamic, as consulting business dealing with people.", Senior Consultant, Singapore,30-Sep-21,TRUE
Sourced Group,5,Best cloud consultants of the market and awesome company culture,"Very talented, smart, knowledgeable, hard-working and genuine people --> best of class consultants
Great company culture: open communication, always lending a hand, family feeling
Good work life balance and very competitive salaries.
Office is well located and very friendly.
Perks, benefits, social are excellent and fun.","Still a start-up scale-up enterprise feel so you need to be agile and hands-on. If you are looking for a very structured and full process oriented company, this one is not for you.", Managing Director, Singapore,29-Sep-21,TRUE
Sourced Group,5,"Great company, amazing culture!","Exposure to the latest technology with encouragement to learn and lead.
Great leadership and growth opportunities.
Company culture is world class.","Organization spread across 7 global regions, so there are growing pains as they scale up.", Principal Consultant, Singapore,27-Oct-21,TRUE
Sourced Group,5,Great company to work for,"Great culture, very people-centric, excellent work-life balance.
Impressive clients and great projects if you love complex problem solving
Many learning opportunities and experiences.","Can be overwhelming for new hires
Can be unstructured which doesn't work for everyone", Senior Consultant, Singapore,30-Sep-21,TRUE
Sourced Group,5,Premium Engineering Company with great culture,"- Working with the best people
- Competitive pay
- Good work/life balance (no 996)",#NAME?, Consultant, Singapore,30-Sep-21,TRUE
Sourced Group,5,Love the company.,"Great teams, great beers, great food.","Poor communication, on occasion misudnerstandings.", Communications Specialist, Singapore,6-Apr-21,TRUE
Sourced Group,5,"Sourced has aced culture, growth, and people management","I'm in the Singapore office, but I can say this from our global culture of inter-office collaboration: Sourced Group runs on trust and transparency, with mutual respect for every single person in the company regardless of position, gender, or rank. Team-building is a huge focus of our company culture, and the staff is well taken care of. We are not in the spirit of working in our individual silos (that's not to say you can't get any personal space when you need it!), but rather working as one towards a common goal in the spirit of collaboration and learning.","There's never enough time to finish everything in a day! But that's the life of startup culture, if you've time on your hands, you're doing it wrong. Hey, there's challenge for you.", Marketing, Singapore,13-Feb-20,TRUE
